"created_at","text","favorite_count","retweet_count","retweet_like_ratio","retweet_x_like"
2021-05-18 22:30:18,"DROP ALERT 
We. Are. Go. 
Extending our early adopter backing tier to all.
https://t.co/Ssa1tpcGKk
Check our discord for any Qs and say hi. 

#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame #NFTdrop",3,3,1,16
2021-05-17 00:37:21,"And bumping the rarity up shortly after at #3... 
<U+0001F929><U+0001F929><U+0001F90C> This character gen is a knockout!<U+0001F4AB>
*Windfall Elemental Fernshield Paladin Weaver of The Forest + Potion*
#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame https://t.co/clfnfYaHju",4,0,0,5
2021-05-17 00:25:29,"Oh yes. 
The first character randomly minted to the Ethermore Vault was a dusk elf with a fox buddy. #00001
Future Trivia night Q right here. <U+0001F913>
#NFTCommunity #NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame https://t.co/hzEXBttW5k",4,1,0.25,10
2021-05-17 00:12:23,"1/2 Those with keen eyes will notice we have a rarity score and rarity rank for characters. Of course- beauty is in the eye of the key holder, but for those wondering:",1,0,0,2
2021-05-16 11:39:43,"We have a contract. Stay tuned. 
https://t.co/W6B5ZeBsMd",0,0,0,1
2021-05-10 03:46:21,"Epic new Twitter banner art.

Easter egg feat. The duel moons and Mt. Ethermore to nod at our earliest community contributions

#NFTart #NFT #pixelart #fantasyart #dnd #Ethereum #DAO #blockchaingame https://t.co/sMdHwAUCwS",5,1,0.2,12
2021-05-10 02:33:42,"We got a logo! A nice metal and wood E for Ethermore! 

If it were a description of a fine wine it would be: 
Notes of #Ethereum and #Skyrim with rich pixel tannins in fine oak pixels
Mmmm  <U+0001F942>",0,0,0,1
2021-05-04 01:25:48,"#NFT Tech is just a mashup of old hits.

Printing press X double entry book keeping.

Love it! @BanklessHQ @JoshuaRosenthal

#crypto #nftcollector #nftart #NFTs #Ethereum #blockchain",2,0,0,3
2021-05-01 05:18:00,"Eaglefolk Marksman Ranger Weaver of The Forest + Bedroll #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/8pG9KX0Xq6",3,0,0,4
2021-05-01 03:17:00,"Silver Dwarf Flamefist Monk Fane of The Swamp + Bedroll #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/GkCNgjvxJD",3,0,0,4
2021-05-01 02:17:00,"Forge Half-Dragon Beastcleave Barbarian from The Mountains + Caltrops #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/e4kzGQqmPO",3,0,0,4
2021-05-01 01:16:00,"Grimback Gnome Ledgerscript Wizard Fane of The Swamp #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/qBWLv1fAr0",3,1,0.333333333333333,8
2021-04-30 23:55:21,"Dawn Elf Kingdom Druid Pride of The Mountains + Bedroll #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/ltQJm9sxfv",2,0,0,3
2021-04-30 23:43:44,"Astral celestial mystic warlock, from the mountains + bedroll 
 #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/rQHoDWD6ds",4,2,0.5,15
2021-04-28 11:51:41,"Very exciting progress with our procedural generation spitting out magic.
#NFT #nftart #digitalart #cryptoart #dnd #pixelart https://t.co/k95o5CUyQT",6,1,0.166666666666667,14
2021-04-23 02:43:30,"Behind the scenes. Before the storm. Before lift off.<U+0001F440> Checks and balances
 #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/4t091rPLQB https://t.co/mmSNQ3d383",3,1,0.333333333333333,8
2021-04-22 09:21:32,"Community builds value builds community. 
Tribe. #nftart #NFTs #nftcollector",0,0,0,1
2021-04-21 03:51:24,"Humans? Fineeee. #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/4t091rPLQB",10,4,0.4,55
2021-04-19 23:14:34,"Halfling hustle. #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/71feR8KUPQ",8,2,0.25,27
2021-04-19 03:14:41,"Half dragon varients. Grills frills and skills. #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/csXexy35IB",9,3,0.333333333333333,40
2021-04-19 03:07:32,"<U+0001F4EC> Very exciting to feature in @DefiantNews Inbox Dump #1, by @CamiRusso <U+0001F64F><U+0001F525><U+0001F680><U+0001F308>https://t.co/Hu5jpaAv4b #NFT #nftart #Cryptoart",2,0,0,3
2021-04-18 23:02:00,"Welcome to the wastelands of Ethermore

#pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/MLmG9kaKRL",5,2,0.4,18
2021-04-18 22:26:08,"We be orc. #pixelart #digitalart #NFT #NFTartists #nftcollector #nftart #fantasyart #dndcharacter #dnd https://t.co/HSw1byMJO5",2,3,1.5,12
2021-04-17 23:16:14,"Water <U+0001F4A6> fire <U+0001F525> air <U+0001F4A8>elementals out in force. 
#digitalart #NFTartists #NFT #pixelart #fantasyart #dnd #dndcharacter #nftart https://t.co/ouL4hlvS2Z",2,0,0,3
2021-04-16 07:38:42,"Gnomes gnomes gnomes. We got gnomes. #NFTartists #NFT #pixelart #fantasyart #dnd #dndcharacter #nftart https://t.co/ouAdW8zONv",5,1,0.2,12
2021-04-16 07:38:10,"Celestials. Pure. Shiny. Fallen. <U+0001F607><U+0001F608> #NFTartists #NFT #pixelart #fantasyart #dnd #dndcharacter #nftart https://t.co/LTFOfyKpPA",3,1,0.333333333333333,8
2021-04-14 22:28:37,"We be building out the birdfolk variants #NFTartists #NFT #pixelart #fantasyart https://t.co/3WYPIfNvZq",5,1,0.2,12
2021-04-12 08:53:12,"The Temple of Ethermore
<U+0001F41F> #nft #nftcollector #NFTartists #pixelart #fantasyart https://t.co/xTP8sH3xr0",7,3,0.428571428571429,32
2021-04-07 02:28:49,"<U+0001F4DC>The lost scrolls quest has just been dropped on the discord. It is the first long-term dynamic quest for the Ethermore community. Hold<U+0001F48E><U+0001F64C>, burn<U+0001F525> or archive <U+0001F516> back to the library? <U+0001F4DC>",1,0,0,2
2021-04-04 01:12:55,"We are running the first worldbuilding competition in our discord. The naming of the two moons of Ethermore! 
A character ethermore NFT drop for each winning name! Head over to the discord to participate. <U+0001F316><U+0001F314><U+0001F468><U+200D><U+0001F680> https://t.co/WkTdGVYet6",2,0,0,3
2021-03-24 01:32:57,"1 of 15,000 procedurally generated characters in #Ethermore #NFT #fantasyart project: 
A Dark Elf Wizard with Staff, Blood Magic from the Ice Castle Background. 

Wonder what their name is? What's their story? 
Help us tell their story and vote to put it on-chain in the community https://t.co/YdCfsk4Bnk",5,1,0.2,12
2021-03-23 03:18:53,"Imaginary world-building is very fun. Cannot wait to drop and have others join to flesh out 'The Forrest' of Ethermore: One of the possible character background options. https://t.co/VxFN8wZENE",2,0,0,3
2021-03-22 04:32:37,"Very cool to see our checkout carbon emissions calculator working, pulling network data and providing transparency and ESG on live NFT minting. 
Unfortunately, there is more than one cost to minting. but transparency is the first step! (offsetting next..) <U+0001F33F> https://t.co/jpVAfx19Nr",2,0,0,3
2021-03-22 04:14:12,"Welcome to Ethermore — An emerging fantasy world built on community first and blockchain second. https://t.co/AeE8iVySkE",61,11,0.180327868852459,744
2021-03-22 04:12:52,"Very fun hackathon for @ETHGlobal and the birth of Ethermore! 
**rubs hands in anticipation** https://t.co/WRwhlcIZUh",2,0,0,3
