"screen_name","user_id","follower_count"
"GanjaIfTheGrey",382831973,553
"GaoAimy",1433723899259146240,0
"gappy_un",1411773782616838144,60
"Garcia2884",705121741354508288,6
"Garyshion",1640912178,28
"GauravCryptoo",1102819391576563712,512
"gbabyslump",835347537238315008,223
"gelatosam",1295142521564286976,42
"Gem_tweeker32",1312447431867609088,239
"gems_secret",1301620536859070464,587
"generativeartni",1374089002551291904,539
"genpython",1183014838114639872,48
"GerardLumague",1229459963040264192,43
"gerovich",419597056,826
"gestaltwaddler",910570839782895616,89
"getjilly",18081418,11
"getsdoxxed",1222996691651112960,77
"Gfsim88",855740570060300288,25
"gggbtc2021",1391350771094933504,17
"gggonecrypto",1058027516638650368,2671
"GheyGi",1393657783422267392,0
"ghogh99",1366368465267924992,84
"ghorhoth",1404045405428531200,191
"ghostbastler_",1347148538090811392,29
"GhostCrypt01",1421268321660329984,135
"ghostsenpai313",1338167835743444992,281
"ghoxtcat",764609520861454336,212
"Ghozzt93",1429431280173715456,65
"Gianisim",1198954839188729856,237
"GiantEnemyCrab6",1409948993409351680,7
"GIBBSGRANT",474798829,1972
"gigarahul",697251575463550976,447
"GilgameshOfJPEG",1357025720279662592,999
"gimmetheinfo",1432175639587549184,34
"GiselFlorez",1184100590323929088,10960
"gizzardchad",422939351,38
"Glasscloud_gm",1433610491776184320,22
"glenno93",232979201,497
"Glitch_Node",35720326,1840
"GlitchyNft",1.426038702158e+18,146
"gmkwins",1317002839424729088,158
"GnomeRidian",1402811082440286208,15
"go_xbt",1060931525326192640,25
"Goaf1",426207765,880
"gobankless",1370518862920290304,148
"gogibear",987555152704847872,747
"GoldenMutagen",1426533999783120896,111
"Goldilo46609405",1355127447776325632,16
"Goldy_TGG",1381329570104668160,452
"GoldyfieldSays",129429199,348
"GoodJuJu1111",1369482746087809024,444
"goodluckangelbb",1388740680558817280,57
"Goonerism10",803159581,207
"gordon_jia",1134685366491869184,87
"Gormanji",18621390,85
"gotchuglobal",3312637891,1721
"GoToMarsEnAvion",1338945870126059520,37
"GoundenShakti",941451564564168704,253
"gp115c24",1081635429768519680,341
"gphillascrilla",79269840,11
"Gpp16672510",1413851344377630720,23
"GraftCrypto",1365607755436994560,1950
"grakegrake",2296800386,304
"GrandZenoCrypto",701246510479106048,1639
"GrannyRadi",1443575032546877440,53
"GrantlandOG",857337679746187264,2162
"graslogamer",728941072336990208,720
"Gratit0ad",1177285392858583040,221
"Grayboyd22",4699849992,245
"GrayWealth",1308863089627013120,215
"Greekdx",2941156600,33379
"green_edsel",1433737493271228416,0
"greenheapXBT",755168731,89
"greenmonkeytroy",124632434,219
"Greentoe_eth",1227213957447979008,1585
"GregMcCann87",2882532046,180
"GregoryPHuang",66230781,69
"greygoat8",1372021669733134336,181
"GrindHardDCA",4243478645,484
"Gritthing",1009612901022339072,5
"GrnCoffeeCup",432067785,260
"GroundFrost",141445787,708
"GrugCapital",1392422281947717632,2653
"GTOisbadforme",2229123992,818
"guanaco_eth",1427358672364183552,122
"GuapoBA",1418638385594441728,0
"guefaraman",32838806,644
"GuiColors",356172997,811
"GuildOfGuardian",1313438418202886144,71724
"guileless16",1407843350015774720,59
"Guilleibaez",1247356845695676416,38
"guimarvs",205518742,602
"guiviaje",2246130548,33
"GunnarJohnson2",838162716,424
"guomenke",900986808120430592,1164
"GuptaMusings",1316395406088179712,580
"GuruG_crypto",540828486,209
"Gustavitox",140964870,99
"GutterDripLab",1441580934982094848,93
"guywuolletjr",861408824,2744
"guzzler_3",2902857301,297
"gv_quantum",1123692104918732800,78
"gweicz",1232112211130187776,518
"gwyd1982",110080686,6
"gyc707",19275859,10
"h0lytamag0x",1394988997462487040,121
"h34d5up",947501867201978368,286
"H3O2live",1329657910562086912,557
"h3tao",1346998208216502272,57
"Hadoken99",1356366570868465664,23
"Hadukenn_",1285585494349209600,116
"hahameisBIG",721778254059671552,32
"HaidF",372316467,274
"HairulIdrus",719409350,243
"halesgrotto",1386574346760687616,1663
"Halit67473350",1424649764424069120,41
"halving_fun",908293597031751680,979
"halzen627",1364740556367175680,5
"HamzehMurab",371033721,401
"HANDAL",16461335,114
"handsofpaper",1388168680870236160,133
"hanm_ai",964261280117768192,85
"hans46454399",1360275853381427200,22
"hansmrtn",1420193463115534336,59
"hansolar21",1140866353806471168,1056
"Hanswurst212121",4891069481,37
"hanyoloQi",1270673250008338432,191
"haonoa",2496169177,33
"Hardcore_Muse",560443559,40
"hardensky",132923251,79
"HariNandhi",951607766019399680,13
"Haroldberman_12",1408463695676575744,41
"HarpaRon",1110933934605586432,88
"Harsha64285138",1136203201445675008,27
"Haruka_Xx11x",1316437688334061568,56
"hasstore123",978612684013780992,295
"Hayabusasan1",1376988860400472064,22
"hazer_NFT",458634725,3875
"Hcc67539625",1368251113569480704,5
"HDPbilly",88007463,505
"heartwood__",1374308364633706496,3467
"heathergearyart",1430615174441054208,884
"heinfinite",70138792,4555
"HeldLe",1350022169409933312,10
"hellouzz",2178647158,49
"henlojseam",1886048976,1018
"Herb_crypto",1130845327865466880,89
"herbie7777777",1153287047513292800,879
"HexHiker",1300849432569626624,890
"heyandreihey",943363881203896320,95
"HeyHaydo",934767655440879616,47
"heyhiayo",891841567278874624,18
"HeyMarkKop",1147584108509483008,163
"heysamjones",19349216,34303
"HeyYaDude7",834390223979110400,47
"hgreyETH",1403519182453477376,466
"hhhggaa1223",1433141941949157376,0
"hhjacks",406322831,874
"hidetheblade",126583741,2304
"HierophantNYC",1363204137924632576,270
"HiFi_NFT",254258229,126
"hifrank42",329639397,258
"Hikeithneet",788970610810421248,140
"Himmler420",1243202304150515712,173
"HindiRay",787018969,252
"HinkieCrypto",1315493022885388288,1007
"HinNft",1393742346966114304,160
"hiu89479377",1390587310014484480,0
"hiyhoCrypto",951292820190519296,39
"hladilnik007",940916280705548288,63
"Hoahamho1",1287265717822222336,237
"Hoangarthur2",1376714105310965760,53
"hoangth96687757",1342472162502868992,47
"hodlbuidl",145445235,285
"HODLHQ",1384672519429500928,1065
"hodlmao",986875878,825
"HodlPapii",1301946537224925184,44
"HoneyBadgerJL",1323663147245461504,43
"hoo6603",1431581577121837056,164
"Hoopla42",1353174509801492480,19
"hordekle1",1364171113169829888,27
"HorusHughes",1170173203349745664,399
"HPartaker",1347669215407341568,216
"hseeking8",1124169347570831360,163
"HTE_BE",2187311251,13
"HueyChalk",2853670858,96
"hugh_flood",1360939913944969216,169
"hugohargrave",1427083986749247488,117
"HugoIngham",1314409334961389568,6
"hujoteam7",3178674806,7
"HultonJimmy",1371113728750538752,0
"huy",14155278,2873
"hwskm",113366035,28
"hxxk_ed",1297513218399547392,169
"hyaliko",1399882310124806144,874
"Hyper_Focus_",1.356707341652e+18,132
"Hypetransaction",761012225876250624,52
"i_am_chino123",219602632,130
"I_AMcrypto",1355670392,147
"I_Ape_",1364451530141814784,973
"I_love_my_cat93",59264971,39
"i_oliano",1391571394425622528,0
"i5olate",1159323521887035392,1879
"iabbasian",3139353836,2822
"iam_gls",896678989149999104,608
"iambrakes",763405171,508
"IamEL22",1164211087719485440,1582
"iamfarzin_a",751849816850923520,54
"iamlongeth",2881885324,1264
"iAmLoserStar",2509078605,136
"iamluckyvi",1026067576273567744,274
"Iammathartist",1150695823719772160,586
"iamnikahu",1421251007762210816,43
"iamstevenzbr",933093696,18919
"iamTeddyKGB",3143472188,455
"IamTweetYou",2346036842,221
"IanSchmantos",289776682,313
"IbbyRambo",1431772337452449792,7
"icantwhistle_",1405911067209908224,157
"ice_queen_111",1394224294260051968,7
"icebergy_",239518063,74239
"iceBlockWare",1191023375772082176,7743
"icemanthesecond",1426060242018873344,125
"ICheradenine",1393215345645793280,965
"icookteppan",1215019546978836480,0
"iCryptoSam",1084260679786344448,2556
"idgm5",557854713,351
"iECAFi",234593663,239
"iecheverriai",1254559548410650624,6094
"ignis_tenshi",317529953,56
"Igor17848760",1315704056732680192,343
"igordoganov",209463410,141
"ihardlychase",1197895265182728192,642
"Ii32x4___",1127233444877152256,9
"IIM_Balthazar",4849768080,232
"IiWooderson",998876071117418496,334
"ikanglee0214",811377533308452864,92
"IkeBar10",165477681,708
"ILIA_0x",555825689,1743
"illiquid_67",743815937988636672,14
"ilovemikausa1",53792676,464
"ilovepokergame",42656003,127
"ILYOU34839265",1376674679201521664,11
"imarubbertoe",1316895061792198656,1093
"Imbilawalghouri",2793350153,21
"imCryptoGoku",1151932521401212928,13481
"imKowning",775391765931126784,204
"ImmyD8",1321536666998329344,1873
"imthinhvu",2784223524,127
"imymtl",1359587422724632576,7
"Ina_dcl",1345811334160654336,448
"InbesutaZ",1382943370230702080,21
"incorre",79583844,453
"IndigetalG",1376257328584912896,1781
"indozham",1252975430841360384,47
"inesisljami",984825301380280320,10
"Infamou26220522",1335747436929638400,0
"infantry0414",799344711370579968,32
"InferousNFT",922292639176605696,10
"innda7",1539809832,189
"InnerFire11",1253941391694204928,1123
"Innnux",1341436383920046080,95
"InsectInvader",1431822172985696256,891
"InsideJeffsHead",164767521,71
"intelligenz_b",1583926520,547
"intrepid_ether",1145579336885366784,54
"invdr",14443957,834
"inversebrah",1051852534518824960,117999
"io_pursuits",1229105808668913664,422
"ionnnnn_",1.44338266766e+18,312
"IrekSlowik",1263069736650358784,13
"irene_fucile",1078681178092331008,3692
"ireraiz",21811675,844
"irfreak",431040725,1691
"Irishchaos",60151851,278
"IrokSports",1271091152947761152,195
"ishaaqbeg",883423243,43
"IslandsCrypto",937540934442422272,7
"IsraelS90278044",1239021317162229760,22
"itchyswordfish",1355200479479922688,1807
"itgivesmeshills",59784613,264
"itiskaycee",1426365043646504960,196
"ItMattersz",964297903668912128,51
"its_Zoid",3545341280,102
"Itsbadhabits_",431679410,1821
"itscrispyboi",1136039361215160320,117
"ItsDristy",1434023902208933888,8
"ItsJustHerc",494677022,1077
"itsKobeTM",2657538312,455
"itsluncht1me",79263310,1263
"ItsTymo",873090583,1153
"ItsYaboii101",989623085660766208,266
"itsyaboyguccii",1311645831452385280,543
"itzjustcal",1151725265195679744,157
"ivirajanchan",2224315189,107
"IxaBrjnko",4587612495,202
"Izakii_",2467855898,29
"izz0607",1009238583360684032,189
"IzzySruly",1232217810731823104,318
"j___slide",1147823863436206080,149
"J_le_Rat",1211468260740235264,35
"J_Moneyh",430094263,86
"j0e81",1422412846495723520,38
"J3nqT",1324563579102584832,536
"J3SPA",6445582,456
"JachinJVictor",86157226,183
"Jack_Dille",718901166,1739
"jack_forlines",3329690879,359
"Jackass18742592",1416909139188584448,0
"JackBehr",1928568518,68
"JackieTian7",899809125424549888,765
"jackmaschka",621592878,6139
"JackoLong",896872291,5
"jacksondahl",15746580,30791
"Jacksonllll",1360600470960566272,113
"JacksonRubinoff",490910533,171
"jackular1",750463350086131712,298
"JackyLegs110",628557825,244
"JacobAn58528394",1411889284794269696,11
"JadennIsma",3103575386,239
"JadLimcaco",84534359,37009
"jaffrey88",1310919636330770432,480
"jaffryyy11",2544487363,26
"jagerpemster",1246817495777853440,124
"jaggedsoft",50197462,1203
"JaimyNFT",1429565363004510208,76
"jaja_0307",1413060178904190976,14
"jak_vault",1426927161269800960,363
"jakedenny",14595373,495
"JakeKeator",1003011888152764416,81
"JakeMcCurrie",432177572,253
"JakeNFT",1364888454832734208,67
"jakepugatch",548945810,205
"jakevartanian",3351916828,1087
"Jakic007",805918996214255616,45
"jalak",11094282,17244
"James51655781",1385591497370882048,83
"JamesL_215",764565691,265
"JamieJessett",40116442,197
"JamiePilley",230829895,1825
"janardan_burns",77386462,215
"janehk",849626577658822656,14377
"janeortizbnb",1219846579156217856,424
"janlepper",307025788,42
"janpatriciaa",68204684,504
"jason9391",161721321,116
"jasoncomba",1274064091091546112,33
"jasonjskhoo",1416091275925725184,10
"jasonyin",4593811,230
"jasonyogeshshah",15223447,2890
"java_horse",42539228,946
"Jaximalist",1268287346266570752,314
"jaxsongill",1406755045849305088,6
"jay_crypto23",37193508,58
"jay_ftx",1137014427063136256,1674
"JayJaboneta",9532092,5635
"JaymesWestfall",1031377695266033664,9000
"jaysonhobby",210574084,2148
"JBarch5",1394054247302369280,10
"jcarl94944924",1415042658003652608,26
"JCrapiano",1421157378058199040,5
"jdp273",850926470033788928,111
"jdp5656",1029081425830731776,123
"jealdor",785726615837929472,483
"JeanClot3",1393223848653475840,0
"jeepobc",2701455830,87
"jeff_jjc",1347029852700909568,10
"JeffAMendez",1238092495596032000,61
"JeffersonMB7",1149277975,27
"jeffreykam",14475383,1265
"jeffzzq",2764244016,94
"JelenaSebastian",320482690,373
"jelia_88",1331223823,66
"Jenny00208694",1289441045848231936,17
"JeppeTheMonk",490778558,40
"jera_eth",48614543,1175
"JeraldClaro",1399462792097198080,0
"JeremyCaut",528550497,369
"JerinJo18088589",1350128838009733120,48
"jermzdontdie",401563011,1005
"Jerry83572113",1378338615432867840,59
"jesnadbe",770639211728961536,0
"jessald",12309492,132
"jessica_sit",820539740,1743
"jessiejstill",599714919,508
"jessmartin",9161782,1647
"Jet_E_Digital",1.344384002401e+18,184
"jhones_sec",466202781,166
"jhw3D",161891483,1110
"jiahany",107577891,151
"Jierlich",1140853128054493184,102
"jiggles_B",4497822341,433
"Jihoz_Axie",1009692722976788480,300843
"jimbotron10",59949267,210
"JimHoff_14",569654286,429
"JimmerFor3",15087280,151
"Jimmy_Tan_2021",1432146669869539328,0
"jimmyrengifoart",1450578854951653376,18
"jjamiiie",791072641301880832,0
"JJSHarvard",1319581862,49403
"jk39924241",1384003575668301824,39
"jl265",28683009,20
"jlc_chen",841966895284666368,6
"JLHeartsCrypto",1094319098383618048,2279
"jlsantos79",1356286056455262208,142
"jmc0299",1005971140479803392,167
"jmorocco11",464830159,426
"jmryanx",76312696,221
"JoacoFisch",888868868009209856,316
"joanelisa_",242930105,146
"JoansenAcdc",876656557945171968,10
"Joanwestenberg",16836943,18049
"jocelynrobancho",1618307178,276
"Joe_Carpy",1158085488,556
"joel_mourik",768738974512799744,15
"JoelPlatoon",18968138,8386
"JoeyIny",730143312,1122
"joggergum",18015429,56
"JohanSchaap4",1244306332850827264,9
"johawa1",16498938,291
"john23886",1322888931734532096,30
"John40801847",1075220976395268096,41
"johnfwillcocks",1381937591994433536,1662
"Johnlaw3",185606217,312
"JohnMar47779294",1385978725393600512,0
"JohnMaumau",169250767,129
"JohnNannetti",381730416,351
"JohnnyBlank",1092256579,1292
"JohnnyHoy",24128818,9
"JohnPoap",1423066191631949824,48
"JohnTid1",1422314243248955392,151
"johnycavernas",282382568,330
"Jojo37236240",1045186312540581888,18
"Jonas_ALA",1675971589,39
"JonathanErlichL",141035854,2214
"jonathanprozzi",1489843358,477
"jonathanwickens",2482249826,261
"JonaTobi",1427066757819342848,11
"jonbator",273401612,226
"jonesenjiang",933546817110679552,217
"jonesjoshua91",1316128448314658816,21
"jonibasco",28728566,683
"JonimielF",1390605461171294208,10
"jono_b12",290360204,103
"jonsim768",236818084,9
"jonthebaptized",1289970746890940416,11
"jonto21",3237636220,1031
"joramblings",149538295,231
"JordanLzG",47370845,8104
"JorgeSuave_",1347330826493591552,21
"JoseCon08505893",1284271025077858304,55
"joseegagnon438",1663145082,0
"JosefKubicek2",2178221467,85
"josefvd15",1033742736,389
"JosemNaves",3170167737,7
"joshbakerrrrr",2945393715,285
"joshtheapp1",969141072277389312,531
"joshuadnelson",170629719,403
"JoshuaRosenthal",10889332,3445
"Jovian_358459",348361499,232
"jp2step",1364272316109058048,112
"jpang749",3825296128,0
"JPazMarchese",474975496,443
"jpdouuble",282634004,36
"jpeganalyst",1294434868596740096,564
"jperazas",267339149,18
"jpg_wtf",1422005908113031168,157
"jpnbello_crypto",1184943930040897536,930
"jpomaresm",181041174,212
"jpropst19",714662917262671872,218
"Jr0xck",1002955849470377984,171
"jrelavares",149006075,942
"jricho253",231942086,291
"jrobie_eiborj",1378739796797980672,234
"jsbejdkv",1253001815563608064,0
"jstn",14220621,16792
"JTSomwaru14",395987436,417
"ju1ce_0x",1392025956827602944,337
"juandolferino",4845727203,11
"JudeMaduabuchi2",1376239612251795456,33
"juelianshana",420209004,63
"Juice420man",981758379587760128,6
"JulesXBT",3228350931,521
"julian72602665",1288316622994837504,6
"JulianApeSwap",965675125495406592,3033
"julianbrangold",90889613,1797
"juliancanderson",58103383,797
"Jumpman2244",34512992,222
"JunkfoodCB",958120080327372800,419
"Jurgita8888777",1442342343173029888,0
"jurky36",1105632869261631488,261
"JustBuyEm",4577674574,583
"justincjw85",1084943078,271
"juulguycrypto",948410771079249920,583
"JuV1789",2990368438,489
"jvick006",542273011,405
"jw8c",1041665179,586
"Jwu322",1441275094077042688,155
"JXTN",23570909,1751
"k_areida",244044406,158
"k0n",781373,8
"Kabir11490",1344482148523249664,167
"kael_ralph",1408015337480548352,87
"kakeskakeskakes",1216135193280630784,197
"kalamishere",16980009,1684
"KaluzaPio",870187614581731328,0
"kameronkerr2",1356829766536552448,49
"kamil2p",98187871,60
"kamjonar",1294312429569085440,13
"kaptain_levi",945770817970954240,126
"Karimov81734271",1009351536110022656,55
"karmatron0x",1422536286720700416,43
"karmawav",735997250841812992,1895
"kaseybarkkasey",1436420103395024896,67
"Kasnane1",1215603357768933376,26
"katseyezzz",1171989074,79
"KauerLipe",364654443,55
"kaulin_galluzzo",1354538971733389312,7
"kcdezines",1431493138988904448,96
"Kchain18",1321694607554584576,126
"KdxgDFS",1320616091144605696,0
"KE_SH",211336768,337
"keesNFT",1421334185600487424,545
"keirsim",1751209531,1238
"Keithtopshot",1363157488804200448,5
"KekLord56",40565808,1458
"Keljax23",66021263,378
"kelmuppy",1153341675105898496,17
"kelp352",86266426,56
"keltorx_MAK",88676680,127
"kende",14721665,1705
"kengoeth",1390192690361364480,151
"kenne_eth",1266388393,413
"kennrd72",848162352906326016,217
"kennybatz",429423317,1929
"kennyengci",1201002882390118400,15
"KENX3495",118765472,286
"keongarvin",351347745,191
"KeremKur1",951666602675752960,73
"KetchumAlts",3029175173,2757
"kevinlee_mh",1434310211330736128,135
"KevinNuest",573132518,236
"kewlguy0102",71089988,602
"key_axie",1393589851635781632,5733
"keyneszeng",939847240075509760,38
"keyser350",16096233,591
"KgMfocus",1157748110828851200,9
"khadati_",1436803925324218368,93
"KhangoAkhan",518516329,78
"KhanTWL",1395370430647570432,5370
"Khonsu188",1379055237441421312,7
"khurumu",161721270,226
"KidArtProjects",1375323084878667776,1362
"kidfromkl",442682035,177
"Kidritch",751832924996206592,3239
"kietphungtk",1295602250300047360,38
"KikeGar59691543",1432137919930720256,0
"kill10000000000",243983117,302
"Killadi73107166",1407040843182080000,35
"killfaceTTRPG",1170349504316489728,1715
"Kilobot1",1364026734534938624,542
"KindofBlueMiles",372970076,39
"kingbugsb",41584946,224
"kingcharles428",1050464892334080000,68
"kingkaidev",750871435141386240,19467
"KingsleyNebo2",1010966439468175360,179
"kingtrippy5116",565221258,3346
"Kippahcabana",468825040,133
"Kirienzo",1299305114067333120,230
"KirtanPatel",5381262,323
"kirum87",2546026472,11
"KizmitNFT",1432765795994640384,51
"kjartanpors",1285145404560961536,266
"KKherlaka",423432289,307
"klassicd",6356922,101
"kloneal",170293583,45
"kmaxwell__",1925186708,418
"kmikami_eth",596129450,735
"KnBrrs",887413592454303744,210
"Koba_K24",1338161678408671232,848
"kobello_z",1347741675477635072,54
"KodaChr0xme",1349920598,470
"kodockone",1854603469,170
"Koindrick_Lamar",3227841337,316
"Koki_NFT",1296583369141059584,647
"KonohimeFR",1278985935489728512,2916
"kootsZhin",3298999651,128
"Koutchoc",2801617811,34
"kr3skoy",1382806872932159488,73
"kressx12",1922926489,14
"krijnNFT",949017410727743488,1177
"Kris2frusselE",1321541215850876928,20
"krispypapa",327930699,298
"KRMA_0",876886915194269696,38255
"KrowodrzaGorka",948166170972213248,105
"kryptobot2077",1178104568971849728,704
"kryptonianhodlr",1391093006934044672,76
"ksz2k",509212421,204
"kt50501",1193318555514744832,82
"ktrap",23592914,1427
"kujiiii",763670510785798144,6694
"KukubabySun22",1401771674987606016,0
"kulanzoo",898074769471492096,97
"kunfeng8",1156950788100374528,201
"kushlu8",1005928005032525824,258
"kutzy_",90923827,305
"KuyaDigi",326335917,897
"kvaiderr",1193413161254191104,606
"Kvikk_Kveiking",776585672685604864,82
"KweskinAidan",868197005528489984,476
"kwigbelle",794242914004193280,862
"kwiledirects",109002519,1315
"Kwinggx",1146662581723160576,51
"kwok_andrew",1086307280,0
"kyleTwang",917425852958302208,1088
"L0GYKAL",1056278215235436544,1455
"L1am_Crypto",952894572740440064,1760
"laffynft",1426730216794304512,18
"laithsafa3",1278382971876257792,4758
"lambo_larry_",2329524181,461
"LamboMoonBoy1",1004632649820860416,1413
"LamSlimenstein",501862652,304
"lanciendugas",882356701768364032,23
"lanewhat",943632119200333824,52
"Lapatah_",716656533,159
"LargeSevan",43958906,2326
"lastmohanican",713544778,147
"LATE_FX",133193084,3887
"laura96241580",1345501598764699648,584
"Lauracircleee",1298596072298749952,9
"Laveencrew",1430398801647345664,20
"laviedali",786738308005191680,120
"Lazy4L",1308410219261825024,72
"LazyFiddlerBee",2279699294,770
"LBRDTNFT",1436220937419071488,7
"lbrtcms",136254395,22
"lcskrtskrt",946865960,88
"ldrojas",32277182,421
"LeafGreenTurtle",1420999564169990144,0
"lealeaarts",1252117060978704384,136
"learn2earnbears",1096869145583398912,38
"LeBoredJames",1364546135965147136,12507
"LeCryptopathe",1358105739517194240,427
"Legal_Disruptor",941364409460510720,79
"LegoBobaFett2",1294374855215849472,53
"Legujelheim",1329488104244137984,13
"LeHuuQuangVinh1",935569944070144000,459
"leila5_2",1271082480448212992,253
"LeLaughingMan",973889628179652608,18
"lemonsnak",2362826011,93
"lemurf",3369648147,1120
"lendgr8t",42606069,15
"Leon_Niesler",796070370243727360,28
"LeopoldHeg",893057801114791936,142
"LeoQ0811",917971038096560128,429
"LeotardoDaPepe",1374487132534763520,569
"LeoTracchia",2977589116,8
"leozales",47850624,286
"lesCogumelos",1308153520135311360,732
"LetoBabel",1362539041963540480,88
"letoneprishlo",1214387008816238592,6
"Letschasehim",56305028,354
"letsgetdinner",598155985,209
"lettwoodstables",1425576200747982848,274
"Levi35358260",1184898736176205824,19
"LHitch09",376977816,1682
"Life21Nft",1428247625090834432,483
"lifestylearb",1383208450293829632,361
"Light7421",1391275245957386240,10
"lightbearer045",731650670,0
"LightNFT",1421639042861518848,54
"Lightningfast_",2207062782,31
"lightnings0ul",255469929,194
"LikelyEating",1391128188890144768,5
"lilbigvendy",1379649048752267264,182
"LilBronto",1356441352821747712,965
"lildayz23",1380595257662902272,211
"LilFuckin_Weenr",154206564,764
"lilkikka1",1255538623992066048,2340
"lilNas0x",1126149915187355648,550
"limamphaimat",1417509767354847232,0
"Linear_fashion",2620858996,9
"Ling12201",1264208750933536768,0
"linkietty369",932424881194508288,1604
"LinkRedemption",1120513156843855872,246
"linyuanhui",1421172516815392768,252
"Lioncub2187",1152778165,24
"LiquidJulz",389319161,403
"litepiglet",973954930498158592,288
"littilev1",1382144826515222528,0
"liuhanlin008",1358016402297348096,201
"LiveInElements",250663924,21
"living_matrix",1260139660900171776,2567
"LIZARDKINGIAM",1411286500604624896,22
"LizWhee72161237",1275275880294567936,18
"LLAS888",68501455,28
"lll3en",1182151163040284672,652
"llpresswell",1293318573172154368,374
"lmrankhan",57584739,6086
"LOAeth",973465122881572864,266
"LoaiHamdeh",1095493405684260864,606
"Loans0x",2452345890,1610
"logan_larkin",1219625058,2966
"login_vida",1192694180,280
"LogSupah",1430629514950942720,129
"Lolyup7",1305230741165486080,7
"LondonCarlisle",586095209,1052
"LongChin17",1273268721851736064,12
"longdngg",1320267841602420736,37
"longinteger0",1165979716064600064,209
"longnglh",937059214240784384,29
"longwinsk",831769809616506880,20
"lookrare_eth",1122864052303097856,55
"LootBanquets",1432875154850426880,311
"LORD_OF_COIN",205922496,221
"lord_proto",1308371028809310208,938
"lord_yutuba",897711221247537152,28
"lordmetaverse",1356058737837043712,212
"lost_mod",1018855817288847360,212
"LostInNoland",807121791973998592,87
"lostmyniftymind",1447586035395923968,0
"lothemayor",839509021761679360,53
"lovedrop69",1369545047830450176,394
"lovesenpaii",1184189627596304384,879
"lovesoatmilk",1390283449584345088,1377
"LowlyLyricist",1275627180068794368,3037
"LPudd1ng",1429350624454451200,7
"lqm76",1434071510562459648,21
"lramalapad",769769267621351424,5
"LRonStuddard",777695366653235200,259
"Ltibet2",1287589534285230080,155
"LucasBoorges",37820002,366
"lucascerro",19249940,149
"lucasgabd",316884746,3454
"lucemaneloochi",1135806821636161536,33
"LucianoEscalad",1437548846201069568,0
"LUCIDXGRAY",1374463920761495552,30
"luciusnft",281645478,427
"luckyollie1",1349279519610261504,26
"luerverte",1038474492194914304,660
"luffistotle",981290178185543680,34
"LukaDon99753322",1387410392746381312,39
"lukedavidson_au",605321869,209
"lukehadlandart",3963719654,616
"lukekraus",19944454,500
"lulukittt",904860457202212864,2303
"LumiereNeo",1213197923019718656,143
"lunacianautX",1406974384812687360,2842
"LunacianCitizen",858114762,2024
"LunacornNft",1367576081398558720,724
"LUVBYT3",1396352199140290560,281
"Luyaoyuan1",1202404680992575488,5831
"lvlupcrypto",1416621939028791296,62
"LXunHn1",798509653940240384,5
"LYMEEEE",87109627,297
"m_bharathidasan",413943733,320
"m_j_rossman",1388270448652193792,410
"m0tz34",1640204532,60
"m16824",1333613989813600256,163
"M1chu7",200854288,5
"m4djo",881108645198430208,149
"m4noliy0",1042510520,46
"M6intern",1430338749599211520,244
"MacFlyMM",3215071711,94
"maci2999",2775103940,28
"Mad__Macca",2395447266,640
"madams_crypto",44803148,43
"MadAngel_88",2290948129,90
"MaddKingMaddox",828002408,2409
"MaddogLink",1397755931073601536,421
"madisonoliviaa_",455305493,5192
"MadnessIX",2348798147,419
"magical_vybez",735838644,758
"Mahesh17224458",1158019434893783040,0
"maidouya",1352791332125724672,77
"majeokey",1049850592238161920,5914
"makehillout666",1114429258640891904,394
"Makkedot",1320739406815387648,175
"MakTraded",1263288108079968256,31
"MalazarteJomel",1398730191099219968,5
"Malcolmmania",30626421,48
"mamtech__",1291981739062165504,40
"Mangyek0",1054255348444319744,1495
"manofmissle",36453314,2895
"manohman1991",1302844698688544768,38
"MantisClone",329148323,680
"Manu_Soto",143442179,182
"manuela05268416",1382457444333449216,84
"ManuelmncAQP",3095881545,55
"MarathonCharts",1165272244005867520,248
"MarcBpoint",1440225288529448960,9
"MarcDallair",3188963001,13
"Marcel39135151",1307239231971110912,600
"MarcGoldich",532649602,3293
"MarcoPin9",1377881159045160960,52
"MarcoRuggeri_",541985036,221
"MarcosHighwayy",915997098,555
"Mariandipietra",20508730,12558
"MariaRiivari",1383111228000718848,743
"mariodigital_",2524572578,925
"MarioGagliardi",57217466,528
"MarioIncandenz3",1287754979789373440,74
"MarioP_CPA",25603153,50
"MarkAll01077571",1286873329899429888,13
"markdeli",18197271,51
"MarketMoonMan",1243764087667871744,850
"MarketsTaylor",1188603079911981056,474
"marketurner",51843632,3796
"marklemoore",1644031364,210
"MarkR47569869",1120156265643216896,14
"MarkRod63567190",1409469354014507008,44
"Markules10",1090686206273306624,364
"marnold_mch",2404913280,1307
"MarooKobayashi",1110884071771725824,64
"MarqueeWaters",1405944682002124800,301
"marstome2017",907421156214321152,122
"martenhasse",905912155836481536,14
"martinrojo89",250286725,87
"martinrussell35",1354085098828820480,26
"MartyNFTMcFly",1381683331448774656,1195
"martynjakins",1292536332,100
"marutibilgoji",545780612,59
"mary0x_",834960923517300736,1177
"Maryan83838738",944672162291466240,168
"MaryQuejano06",1427846840649584640,107
"mas_jenkins",1582446163,27
"Mase1153",114259257,505
"Master_Tosti",910457935691698176,433
"MasterFrogda",319389166,461
"Matbit18",890295264493391872,121
